id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi
T004745,U006,P037,2026-01-13,13:56,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004746,U006,P037,2026-08-09,10:41,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004746,U006,P038,2026-08-09,10:41,Pengeluaran,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004747,U003,P021,2026-04-10,15:06,Pemasukan,Frozen Food,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004748,U001,P001,2026-10-29,19:16,Pemasukan,Minuman,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004748,U001,P003,2026-10-29,19:16,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004748,U001,P002,2026-10-29,19:16,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004749,U005,P035,2026-12-31,14:44,Pemasukan,Laundry,2,25000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004750,U003,P016,2026-12-30,17:57,Pemasukan,Makanan,2,35000,70000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004750,U003,P023,2026-12-30,17:57,Pemasukan,Frozen Food,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004751,U003,P018,2026-07-31,17:42,Pemasukan,Makanan,2,25000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004752,U006,P039,2026-09-08,16:43,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004752,U006,P040,2026-09-08,16:43,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004752,U006,P037,2026-09-08,16:43,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004752,U006,P036,2026-09-08,16:43,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004753,U001,P001,2024-03-28,21:28,Pemasukan,Minuman,2,15000,30000,Cash,Ramadan,Harga Normal,Berhasil
T004754,U002,P014,2025-09-18,11:12,Pemasukan,Snack,2,14000,28000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004754,U002,P010,2025-09-18,11:12,Pengeluaran,Sembako,6,12000,72000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004755,U002,P013,2025-06-13,14:15,Pengeluaran,Snack,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004755,U002,P008,2025-06-13,14:15,Pemasukan,Sembako,7,16000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004756,U005,P032,2026-11-29,18:47,Pemasukan,Laundry,6,15000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004757,U002,P009,2026-09-03,14:16,Pemasukan,Sembako,9,28000,252000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004758,U001,P004,2025-04-03,21:56,Pemasukan,Minuman,2,10000,20000,QRIS,Lebaran,Harga Normal,Berhasil
T004758,U001,P003,2025-04-03,21:56,Pemasukan,Minuman,1,18000,18000,QRIS,Lebaran,Harga Normal,Berhasil
T004759,U006,P037,2025-10-12,21:58,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004760,U003,P019,2024-11-28,12:12,Pemasukan,Makanan,3,28000,79800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004760,U003,P024,2024-11-28,12:12,Pemasukan,Frozen Food,2,22000,41800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004761,U001,P002,2024-04-30,19:06,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004762,U005,P035,2025-11-14,18:48,Pemasukan,Laundry,2,25000,47500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004762,U005,P033,2025-11-14,18:48,Pemasukan,Laundry,8,12000,91200,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004763,U003,P021,2026-12-04,13:53,Pemasukan,Frozen Food,3,18000,54000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004764,U002,P008,2026-05-08,14:31,Pemasukan,Sembako,4,16000,60800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004764,U002,P014,2026-05-08,14:31,Pemasukan,Snack,6,14000,79800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004765,U006,P037,2026-06-08,11:25,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004765,U006,P036,2026-06-08,11:25,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004765,U006,P038,2026-06-08,11:25,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004766,U003,P025,2026-03-27,19:29,Pemasukan,Frozen Food,3,25000,75000,QRIS,Lebaran,Harga Normal,Berhasil
T004766,U003,P017,2026-03-27,19:29,Pemasukan,Makanan,4,20000,80000,QRIS,Lebaran,Harga Normal,Berhasil
T004766,U003,P024,2026-03-27,19:29,Pengeluaran,Frozen Food,3,22000,66000,QRIS,Lebaran,Harga Normal,Berhasil
T004766,U003,P021,2026-03-27,19:29,Pemasukan,Frozen Food,4,18000,72000,QRIS,Lebaran,Harga Normal,Berhasil
T004767,U002,P006,2026-07-17,14:43,Pemasukan,Sembako,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004767,U002,P013,2026-07-17,14:43,Pemasukan,Snack,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004767,U002,P011,2026-07-17,14:43,Pengeluaran,Snack,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004767,U002,P012,2026-07-17,14:43,Pemasukan,Snack,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004768,U005,P031,2025-09-10,11:19,Pemasukan,Laundry,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004768,U005,P033,2025-09-10,11:19,Pemasukan,Laundry,4,12000,48000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004768,U005,P034,2025-09-10,11:19,Pemasukan,Laundry,5,7000,35000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004769,U001,P004,2025-12-10,22:27,Pemasukan,Minuman,3,10000,24000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T004769,U001,P001,2025-12-10,22:27,Pemasukan,Minuman,2,15000,24000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T004769,U001,P005,2025-12-10,22:27,Pemasukan,Minuman,3,5000,12000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T004770,U003,P019,2025-08-10,19:51,Pemasukan,Makanan,5,28000,140000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004770,U003,P024,2025-08-10,19:51,Pemasukan,Frozen Food,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004771,U001,P002,2025-08-18,23:38,Pemasukan,Minuman,2,20000,34000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T004771,U001,P001,2025-08-18,23:38,Pemasukan,Minuman,1,15000,12750,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T004771,U001,P003,2025-08-18,23:38,Pemasukan,Minuman,4,18000,61200,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T004772,U003,P023,2026-11-07,16:49,Pemasukan,Frozen Food,1,18000,14400,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T004772,U003,P019,2026-11-07,16:49,Pemasukan,Makanan,5,28000,112000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T004772,U003,P018,2026-11-07,16:49,Pemasukan,Makanan,1,25000,20000,Cash,Tidak Ada Event,Diskon 20%,Berhasil
T004773,U003,P017,2025-03-29,13:42,Pemasukan,Makanan,4,20000,80000,Cash,Ramadan,Harga Normal,Berhasil
T004773,U003,P024,2025-03-29,13:42,Pemasukan,Frozen Food,1,22000,22000,Cash,Ramadan,Harga Normal,Berhasil
T004774,U006,P038,2026-12-07,18:43,Pemasukan,Fashion,1,75000,63750,Cash,Tidak Ada Event,Diskon 15%,Berhasil
T004775,U005,P031,2026-09-23,17:19,Pemasukan,Laundry,8,12000,96000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004775,U005,P035,2026-09-23,17:19,Pemasukan,Laundry,7,25000,175000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004776,U002,P008,2024-12-16,14:19,Pemasukan,Sembako,9,16000,144000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004776,U002,P014,2024-12-16,14:19,Pemasukan,Snack,2,14000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004776,U002,P011,2024-12-16,14:19,Pemasukan,Snack,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004776,U002,P012,2024-12-16,14:19,Pemasukan,Snack,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004777,U003,P016,2025-10-21,22:17,Pengeluaran,Makanan,5,35000,175000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004777,U003,P025,2025-10-21,22:17,Pemasukan,Frozen Food,3,25000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004777,U003,P020,2025-10-21,22:17,Pemasukan,Makanan,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004777,U003,P021,2025-10-21,22:17,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004778,U003,P023,2025-04-06,22:41,Pemasukan,Frozen Food,2,18000,36000,Cash,Lebaran,Harga Normal,Berhasil
T004778,U003,P018,2025-04-06,22:41,Pemasukan,Makanan,3,25000,75000,Cash,Lebaran,Harga Normal,Berhasil
T004778,U003,P022,2025-04-06,22:41,Pemasukan,Frozen Food,1,15000,15000,Cash,Lebaran,Harga Normal,Berhasil
T004778,U003,P025,2025-04-06,22:41,Pemasukan,Frozen Food,4,25000,100000,Cash,Lebaran,Harga Normal,Berhasil
T004779,U001,P004,2025-07-12,23:49,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004779,U001,P001,2025-07-12,23:49,Pemasukan,Minuman,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004779,U001,P005,2025-07-12,23:49,Pemasukan,Minuman,4,5000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004780,U006,P040,2026-10-23,12:14,Pemasukan,Fashion,2,50000,95000,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004781,U005,P035,2026-12-11,09:34,Pemasukan,Laundry,3,25000,75000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004781,U005,P033,2026-12-11,09:34,Pemasukan,Laundry,4,12000,48000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004781,U005,P031,2026-12-11,09:34,Pemasukan,Laundry,7,12000,84000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004782,U005,P032,2026-11-21,11:48,Pemasukan,Laundry,4,15000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004783,U004,P030,2025-07-04,17:50,Pemasukan,Bakery,4,28000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004784,U003,P023,2025-11-07,13:57,Pemasukan,Frozen Food,3,18000,51300,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004784,U003,P021,2025-11-07,13:57,Pemasukan,Frozen Food,1,18000,17100,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004785,U001,P005,2026-06-09,20:26,Pemasukan,Minuman,3,5000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004785,U001,P002,2026-06-09,20:26,Pemasukan,Minuman,1,20000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004786,U004,P030,2026-02-28,11:35,Pemasukan,Bakery,2,28000,56000,Transfer,Ramadan,Harga Normal,Berhasil
T004786,U004,P028,2026-02-28,11:35,Pemasukan,Bakery,4,15000,60000,Transfer,Ramadan,Harga Normal,Berhasil
T004786,U004,P026,2026-02-28,11:35,Pemasukan,Bakery,2,18000,36000,Transfer,Ramadan,Harga Normal,Berhasil
T004787,U001,P004,2025-04-18,23:25,Pemasukan,Minuman,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004788,U005,P033,2026-03-14,09:40,Pemasukan,Laundry,4,12000,48000,QRIS,Ramadan,Harga Normal,Berhasil
T004788,U005,P032,2026-03-14,09:40,Pemasukan,Laundry,4,15000,60000,QRIS,Ramadan,Harga Normal,Berhasil
T004789,U005,P033,2025-02-09,18:13,Pemasukan,Laundry,8,12000,96000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004789,U005,P031,2025-02-09,18:13,Pemasukan,Laundry,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004790,U006,P039,2025-09-28,10:16,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004790,U006,P040,2025-09-28,10:16,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004791,U006,P037,2026-11-17,20:48,Pemasukan,Fashion,1,90000,81000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004792,U001,P005,2025-08-13,19:06,Pemasukan,Minuman,1,5000,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004792,U001,P002,2025-08-13,19:06,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004793,U006,P038,2025-12-07,17:46,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004794,U005,P031,2025-09-11,19:31,Pemasukan,Laundry,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004795,U002,P010,2024-11-21,16:09,Pemasukan,Sembako,8,12000,96000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004795,U002,P011,2024-11-21,16:09,Pemasukan,Snack,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004796,U005,P031,2025-12-27,08:59,Pemasukan,Laundry,4,12000,48000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004796,U005,P035,2025-12-27,08:59,Pemasukan,Laundry,3,25000,75000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004797,U004,P029,2026-05-17,12:47,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004797,U004,P027,2026-05-17,12:47,Pemasukan,Bakery,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004797,U004,P026,2026-05-17,12:47,Pengeluaran,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004798,U005,P032,2025-08-22,11:58,Pemasukan,Laundry,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004798,U005,P034,2025-08-22,11:58,Pemasukan,Laundry,1,7000,7000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004798,U005,P031,2025-08-22,11:58,Pemasukan,Laundry,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004799,U003,P017,2025-07-23,18:05,Pemasukan,Makanan,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004800,U006,P036,2026-02-20,20:57,Pemasukan,Fashion,2,150000,300000,QRIS,Ramadan,Harga Normal,Berhasil
T004800,U006,P039,2026-02-20,20:57,Pemasukan,Fashion,1,120000,120000,QRIS,Ramadan,Harga Normal,Berhasil
T004800,U006,P038,2026-02-20,20:57,Pemasukan,Fashion,1,75000,75000,QRIS,Ramadan,Harga Normal,Berhasil
T004801,U001,P002,2026-12-05,23:04,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004802,U006,P038,2026-07-25,18:15,Pemasukan,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004802,U006,P036,2026-07-25,18:15,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004802,U006,P039,2026-07-25,18:15,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004803,U003,P021,2024-12-03,16:38,Pemasukan,Frozen Food,3,18000,54000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004803,U003,P024,2024-12-03,16:38,Pemasukan,Frozen Food,4,22000,88000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004804,U002,P011,2024-11-23,15:42,Pemasukan,Snack,1,12000,12000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004804,U002,P013,2024-11-23,15:42,Pemasukan,Snack,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004805,U006,P037,2026-01-01,21:37,Pemasukan,Fashion,1,90000,90000,Cash,Tahun Baru,Harga Normal,Dibatalkan
T004805,U006,P038,2026-01-01,21:37,Pengeluaran,Fashion,1,75000,75000,Cash,Tahun Baru,Harga Normal,Dibatalkan
T004805,U006,P036,2026-01-01,21:37,Pemasukan,Fashion,2,150000,300000,Cash,Tahun Baru,Harga Normal,Dibatalkan
T004806,U001,P002,2025-10-30,22:43,Pemasukan,Minuman,3,20000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004806,U001,P004,2025-10-30,22:43,Pengeluaran,Minuman,1,10000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004806,U001,P003,2025-10-30,22:43,Pemasukan,Minuman,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004807,U004,P029,2026-12-16,12:53,Pemasukan,Bakery,4,12000,48000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004808,U004,P027,2026-09-19,08:36,Pemasukan,Bakery,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004809,U006,P036,2026-11-11,20:05,Pemasukan,Fashion,1,150000,150000,QRIS,11.11 Sale,Harga Normal,Berhasil
T004809,U006,P040,2026-11-11,20:05,Pemasukan,Fashion,1,50000,50000,QRIS,11.11 Sale,Harga Normal,Berhasil
T004809,U006,P038,2026-11-11,20:05,Pemasukan,Fashion,1,75000,75000,QRIS,11.11 Sale,Harga Normal,Berhasil
T004810,U004,P028,2025-09-18,07:07,Pemasukan,Bakery,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004810,U004,P026,2025-09-18,07:07,Pengeluaran,Bakery,1,18000,18000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004810,U004,P027,2025-09-18,07:07,Pemasukan,Bakery,3,22000,66000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004811,U004,P030,2024-10-26,11:17,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004811,U004,P028,2024-10-26,11:17,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004811,U004,P029,2024-10-26,11:17,Pemasukan,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004812,U002,P013,2024-06-10,19:18,Pengeluaran,Snack,3,15000,42750,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004812,U002,P014,2024-06-10,19:18,Pemasukan,Snack,4,14000,53200,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004812,U002,P015,2024-06-10,19:18,Pemasukan,Snack,2,10000,19000,Cash,Tidak Ada Event,Diskon 5%,Berhasil
T004813,U005,P031,2025-10-19,12:07,Pemasukan,Laundry,3,12000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004814,U001,P002,2024-05-11,19:30,Pemasukan,Minuman,3,20000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil
T004815,U002,P007,2026-01-07,19:54,Pemasukan,Sembako,6,70000,420000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004816,U001,P003,2026-11-15,22:12,Pemasukan,Minuman,1,18000,14400,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T004816,U001,P001,2026-11-15,22:12,Pemasukan,Minuman,3,15000,36000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T004816,U001,P002,2026-11-15,22:12,Pemasukan,Minuman,2,20000,32000,QRIS,Tidak Ada Event,Diskon 20%,Berhasil
T004817,U003,P020,2026-03-05,13:45,Pemasukan,Makanan,3,15000,45000,Transfer,Ramadan,Harga Normal,Berhasil
T004817,U003,P021,2026-03-05,13:45,Pemasukan,Frozen Food,3,18000,54000,Transfer,Ramadan,Harga Normal,Berhasil
T004818,U006,P037,2026-02-27,21:14,Pemasukan,Fashion,2,90000,180000,QRIS,Ramadan,Harga Normal,Berhasil
T004818,U006,P036,2026-02-27,21:14,Pemasukan,Fashion,1,150000,150000,QRIS,Ramadan,Harga Normal,Berhasil
T004818,U006,P038,2026-02-27,21:14,Pemasukan,Fashion,2,75000,150000,QRIS,Ramadan,Harga Normal,Berhasil
T004819,U003,P024,2025-03-13,17:00,Pemasukan,Frozen Food,5,22000,110000,Cash,Ramadan,Harga Normal,Berhasil
T004819,U003,P016,2025-03-13,17:00,Pemasukan,Makanan,3,35000,105000,Cash,Ramadan,Harga Normal,Berhasil
T004820,U005,P031,2026-12-03,12:49,Pemasukan,Laundry,3,12000,32400,QRIS,Tidak Ada Event,Diskon 10%,Berhasil
T004821,U005,P034,2025-08-29,19:33,Pemasukan,Laundry,1,7000,6650,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004821,U005,P033,2025-08-29,19:33,Pemasukan,Laundry,3,12000,34200,QRIS,Tidak Ada Event,Diskon 5%,Berhasil
T004822,U005,P035,2025-02-19,13:12,Pemasukan,Laundry,8,25000,200000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004822,U005,P032,2025-02-19,13:12,Pemasukan,Laundry,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004823,U002,P015,2025-09-25,13:20,Pemasukan,Snack,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004823,U002,P007,2025-09-25,13:20,Pemasukan,Sembako,3,70000,210000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004824,U006,P038,2026-01-27,10:46,Pemasukan,Fashion,2,75000,135000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T004824,U006,P036,2026-01-27,10:46,Pemasukan,Fashion,1,150000,135000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T004824,U006,P039,2026-01-27,10:46,Pemasukan,Fashion,2,120000,216000,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T004825,U001,P004,2024-03-13,22:46,Pemasukan,Minuman,4,10000,40000,Transfer,Ramadan,Harga Normal,Berhasil
T004825,U001,P002,2024-03-13,22:46,Pemasukan,Minuman,1,20000,20000,Transfer,Ramadan,Harga Normal,Berhasil
T004825,U001,P005,2024-03-13,22:46,Pemasukan,Minuman,2,5000,10000,Transfer,Ramadan,Harga Normal,Berhasil
T004826,U002,P008,2026-10-07,20:59,Pengeluaran,Sembako,3,16000,48000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004826,U002,P014,2026-10-07,20:59,Pemasukan,Snack,2,14000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004826,U002,P012,2026-10-07,20:59,Pemasukan,Snack,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004826,U002,P006,2026-10-07,20:59,Pemasukan,Sembako,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004827,U003,P019,2026-02-22,15:31,Pemasukan,Makanan,3,28000,79800,Transfer,Ramadan,Diskon 5%,Berhasil
T004828,U001,P005,2025-01-22,19:35,Pemasukan,Minuman,3,5000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004828,U001,P004,2025-01-22,19:35,Pemasukan,Minuman,2,10000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004828,U001,P002,2025-01-22,19:35,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004828,U001,P003,2025-01-22,19:35,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004829,U003,P024,2025-01-16,13:40,Pemasukan,Frozen Food,1,22000,22000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004829,U003,P020,2025-01-16,13:40,Pengeluaran,Makanan,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004830,U006,P040,2026-02-10,14:31,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004831,U006,P038,2025-11-20,19:42,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004831,U006,P039,2025-11-20,19:42,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004831,U006,P036,2025-11-20,19:42,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004832,U002,P014,2025-07-26,16:17,Pemasukan,Snack,6,14000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004832,U002,P008,2025-07-26,16:17,Pemasukan,Sembako,8,16000,128000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004833,U002,P006,2025-07-03,17:31,Pemasukan,Sembako,10,18000,153000,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T004833,U002,P008,2025-07-03,17:31,Pemasukan,Sembako,1,16000,13600,QRIS,Tidak Ada Event,Diskon 15%,Berhasil
T004834,U001,P004,2024-01-25,19:38,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004835,U005,P032,2026-05-26,16:50,Pemasukan,Laundry,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004835,U005,P033,2026-05-26,16:50,Pemasukan,Laundry,5,12000,60000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004836,U001,P003,2025-11-23,19:19,Pemasukan,Minuman,1,18000,18000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004836,U001,P005,2025-11-23,19:19,Pemasukan,Minuman,2,5000,10000,QRIS,Tidak Ada Event,Harga Normal,Berhasil
T004837,U005,P032,2025-06-29,16:40,Pemasukan,Laundry,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004837,U005,P034,2025-06-29,16:40,Pemasukan,Laundry,6,7000,42000,Cash,Tidak Ada Event,Harga Normal,Berhasil
T004838,U005,P033,2025-03-02,15:14,Pemasukan,Laundry,5,12000,60000,QRIS,Ramadan,Harga Normal,Berhasil
T004838,U005,P035,2025-03-02,15:14,Pemasukan,Laundry,5,25000,125000,QRIS,Ramadan,Harga Normal,Berhasil
T004839,U005,P034,2026-04-01,11:48,Pengeluaran,Laundry,4,7000,25200,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T004839,U005,P032,2026-04-01,11:48,Pemasukan,Laundry,3,15000,40500,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T004839,U005,P031,2026-04-01,11:48,Pemasukan,Laundry,4,12000,43200,Cash,Tidak Ada Event,Diskon 10%,Berhasil
T004840,U002,P013,2026-11-12,07:19,Pemasukan,Snack,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil
